Date,Equity Share Capital,Reserves,Borrowings,Other Liabilities,Net Block,Capital Work in Progress,Investments,Other Assets,Receivables,Inventory,Cash & Bank,No. of Equity Shares,Face value,Sales,Raw Material Cost,Change in Inventory,Power and Fuel,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Interest,Profit before tax,Tax,Net profit,Dividend Amount,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,PRICE:,Adjusted Equity Shares in Cr,EBITDA,EBIT,Market Cap,EV,EV/EBITDA,EV/Sales,EPS,BV,P/E,P/B,P/S,EPS/P,Operating Cashflow Per Share,Price/Cashflow,ROE,ROA,ROCE,Net Profit Margin,EBITDA Margin,Operating Margin,Interest_Cov_Rat,Debt_to_Equity,Debt_Service_Coverage,FixAsset_Turn_Rat,Acc_Rec_Rat,COGS,Inv_Turn_Rat,CFO/Sales,CFO/Total Debt,Comp_Name
2021-03-31,27.2,1138.66,91.18,1636.97,1064.72,144.85,18.61,1665.83,117.08,335.82,867.64,271985634.0,1.0,4841.22,1573.17,23.8,40.96,206.96,367.29,1039.32,127.0,29.66,182.5,7.26,1350.22,314.83,1035.39,1033.6,783.86,71.35,-956.46,-101.24,1559.35,27.2,1539.98,1357.48,42412.07983779,41635.61983779,27.036467900745464,8.600232965614039,38.065808823529416,69.0625,40.964583393697055,22.578823529411764,0.32209856193273595,0.024411330890133337,28.81838235294118,54.109560380680215,0.8880911944830425,0.25441433029461635,1.0799019919811619,0.2138696444284705,0.31809750434807754,0.2804003949417709,186.98071625344355,0.07820836120975073,15.643843965867532,4.546941919002179,41.34967543559959,1797.2900000000002,5.351944494074207,0.16191373248891808,8.59684141259048,Colgate-Palmoliv
2021-03-31,176.74,5214.48,179.87,1933.07,1204.81,107.26,3573.9,2618.19,281.24,1114.16,834.74,1767425349.0,1.0,7184.73,3065.28,176.71,70.72,880.46,657.22,1000.75,127.81,276.65,143.4,9.14,1683.31,301.42,1381.89,839.52,1704.17,-1120.37,-555.04,28.76,540.5,176.74,1835.8500000000001,1692.45,95529.34011345,94874.47011344999,51.67877011381648,13.205015374753122,7.818773339368565,206.24367771868282,69.12849069028648,2.6206863937775786,0.07522899259958273,0.014465815614002895,9.64224284259364,56.05542287447848,0.25632231665559935,0.14354256344629296,0.3037915381011616,0.19233708156047621,0.2555210842996188,0.23556208792814765,185.16958424507658,0.03336350584839796,9.71297814930427,5.963371817962998,25.546614990755224,3839.75,3.4463183025777266,0.23719332528849382,9.474453772168788,Dabur India
2021-03-31,92.16,11131.94,244.24,1963.42,6571.35,62.9,2892.96,3904.55,257.23,1408.37,1613.69,921551715.0,1.0,7154.36,4350.26,116.9,,588.63,321.58,857.87,234.35,71.91,126.21,28.13,836.14,216.63,619.51,373.25,1064.23,-332.05,-330.68,401.5,638.9,92.16,990.48,864.27,58877.93907135,57508.48907135,58.0612319999899,8.038243682362923,6.722113715277778,212.94927951388888,95.04450937030879,3.0002449478037794,0.08930218775683639,0.010521386312846734,11.547634548611112,55.32734841152757,0.05519462584973405,0.03721194246808204,0.07536138621631377,0.0865919523199839,0.13844424938079716,0.12080325843262012,30.724137931034484,0.021760319312907048,3.6365238462385725,1.0887199738257738,27.813085565447263,,,0.148752648734478,4.357312479528333,Tata Consumer
2021-03-31,145.3,3981.5,713.4,3301.0,1300.8,86.5,202.1,6551.8,2160.1,1981.0,55.3,726638715.0,2.0,7889.2,2828.4,-130.2,18.0,1708.4,545.2,1577.0,94.3,-103.6,249.3,165.8,469.0,158.7,310.3,,1728.2,13.4,-1719.5,22.1,556.35,72.66,884.0999999999999,634.8,40426.544909025,41084.644909024995,46.470585803670396,5.207707360572047,4.270575282135976,200.09631158821912,130.2751885272317,2.7804110709692647,0.07052045834812148,0.007676058743841064,23.784750894577485,23.391037495660225,0.07519143161771832,0.02532833786353879,0.13115160530556588,0.03933225168584901,0.11206459463570449,0.08046443238858185,3.828709288299155,0.17287002035475427,1.0055732484076432,6.0648831488314885,3.6522383222998935,4685.0,2.364967188288743,0.21905896668863764,2.422483880011214,United Spirits
2021-03-31,24.09,3295.44,1798.02,2298.46,1403.84,111.66,2950.34,2950.17,198.36,991.28,110.8,240868296.0,1.0,12378.83,7418.19,43.22,129.42,685.43,402.85,1063.01,371.83,292.7,166.77,97.81,2379.44,619.41,1760.03,3794.18,1791.56,486.16,-2221.65,56.07,3625.05,24.09,2644.02,2477.25,87315.96164148001,89003.18164148001,33.66206822999826,7.189951040726791,73.06060606060606,160.88701120797012,49.61702613023642,22.531651080981856,0.2928426999966879,0.020154371956416065,74.36944790369448,48.74380679407891,0.5302045771539946,0.20454072673476054,0.48406952545651727,0.14218064227394672,0.21359207614936146,0.2001198820890181,25.327164911563234,0.5416489683780534,1.3946503642204207,8.817835365853659,62.405878201250246,8189.819999999999,8.261863449277701,0.14472773275018722,0.9964071589859956,Britannia Inds
2021-03-31,26.44,3553.18,261.97,2002.94,1942.04,127.99,13.71,3760.79,1394.82,1135.29,468.05,264405149.0,1.0,4240.73,755.94,9.95,114.51,1411.04,482.29,937.83,169.57,42.98,231.85,22.67,167.96,55.11,112.85,13.22,619.17,-150.59,-88.17,380.41,1241.45,26.44,422.48,190.63,32824.577222604996,32618.497222604998,77.20719850076925,7.691717516230696,4.268154311649016,160.82653555219363,290.86342933097035,7.719186362732459,0.29274440957099374,0.003438039640459959,23.4179273827534,53.012804237931434,0.03152569267128913,0.012949384373529785,0.04962268227478726,0.026610984429567552,0.09962435712719274,0.04495216625439488,8.408910454344948,0.07318374576072322,1.4842608206857784,2.183647092747832,3.0403421229979495,2271.54,2.0008455989218614,0.1460055226340748,2.363514906286979,United Breweries
2021-03-31,44.45,1714.88,51.49,493.28,1099.66,6.32,264.32,933.8,99.72,269.25,307.93,444513740.0,1.0,2582.29,854.11,8.16,20.9,35.2,272.75,526.39,36.39,102.66,361.15,12.01,574.21,99.09,475.13,355.6,878.4,-199.96,-678.77,-0.33,486.0,44.45,947.37,586.22,21603.367764,21346.927764,22.5328306406156,8.266665542599785,10.689088863892012,83.02997750281216,45.4669248416223,5.853307619932085,0.18820504281083844,0.021994010008008255,19.7615298087739,24.593237704918035,0.27006303536005183,0.1597247435018221,0.32373179001778196,0.1839956008039376,0.3668720399335474,0.22701555596002,48.810990840965864,0.029266823165636918,14.919212598425197,2.348262190131495,25.895407139991978,902.0500000000001,3.350232126276695,0.34016318848773763,17.059623227811226,Emami
2021-03-31,129.0,2906.0,269.0,1178.0,669.0,14.0,1343.0,2456.0,310.0,873.0,711.0,1291349998.0,1.0,6337.0,3241.0,-56.0,22.0,624.0,374.0,774.0,92.0,286.0,107.0,22.0,1311.0,205.0,1106.0,967.5,1564.0,-583.0,-992.0,-11.0,411.3,129.14,1440.0,1333.0,53113.22541774,52671.22541774,36.57723987343056,8.311697241240335,8.564348768778071,151.50271023695214,48.02466726943942,2.71480291908126,0.06490452895691969,0.02082263255234153,12.110887409013475,33.96117774936061,0.3644151565074135,0.17384470292360893,0.4034503631961259,0.174530534953448,0.22723686286886538,0.21035190153069275,60.59090909090909,0.08863261943986821,4.948453608247423,9.472346786248131,20.441935483870967,3943.0,4.516609392898053,0.24680448161590657,5.814126394052044,Marico
2021-03-31,1230.88,57773.74,329.35,12246.39,22187.79,3333.47,26984.13,19074.97,2090.29,9470.87,4001.53,12308844231.0,1.0,45485.13,20501.48,526.86,672.11,1482.64,2820.95,3906.74,1038.06,3194.95,1561.83,58.94,17164.19,4132.51,13031.68,13231.96,11493.86,6554.96,-18378.89,-330.07,218.5,1230.88,18784.96,17223.129999999997,268948.24644735,265276.06644734996,14.121726447506408,5.832149241902793,10.587287144157026,1277.816939425452,20.637959188684807,0.17099475931055094,0.00480376773684059,0.04845440340575298,9.337920837124658,23.3992131451053,0.22085863784903625,0.1554915321136319,0.29027435716841465,0.2865041827955642,0.4129912347178078,0.37865407881652746,292.214625042416,0.005581766309146641,48.37868603363465,2.050007233708269,21.76020073769668,22129.37,2.336572036148738,0.2526948917151606,34.89861849096705,ITC
2021-03-31,26.71,1737.19,288.2,542.92,809.9,37.78,155.39,1591.95,697.46,490.97,129.98,133534265.0,2.0,2374.09,670.85,38.18,46.88,626.29,124.24,454.21,80.54,20.07,53.9,22.33,353.1,82.54,270.56,32.05,370.18,-76.37,-182.81,111.0,560.05,13.36,429.33,375.43,7478.586511325,7636.806511325,17.787730909382063,3.2167299939450484,20.251497005988025,156.73919161676648,27.654745712596092,3.5731331406209135,0.23590091361321597,0.03616015892507459,27.70808383233533,20.212512831595436,0.15338738023697487,0.06981022538154891,0.18294917401686078,0.11396366607837108,0.18083981651917153,0.15813638067638547,16.812807881773402,0.16338794716253754,1.3825717321997875,2.931337202123719,3.403908467869125,1305.84,2.6597144428376476,0.15592500705533488,1.2844552394170716,Radico Khaitan
2021-03-31,102.25,6256.93,43.56,1292.85,1390.13,37.42,4568.18,1699.86,247.46,702.83,83.71,1022486273.0,1.0,6254.33,2750.61,41.2,80.47,234.37,417.09,1053.15,107.09,49.36,83.38,24.81,1593.92,369.58,1224.34,,1374.02,-1019.14,-355.86,-0.98,729.65,102.25,1702.1100000000001,1618.73,74605.710909445,74565.56090944499,43.8077215394099,11.92223002455019,11.973985330073349,163.44246943765282,60.93626974533218,4.46426196636936,0.11666317575183913,0.01641058772024032,13.437848410757946,54.29812702871865,0.19253111250192634,0.14085550558721238,0.2528183246547572,0.195758778318381,0.27214905513460275,0.2588174912420675,65.24506247480855,0.006849939772108983,24.895568231680564,4.49909720673606,25.274104905843366,3024.25,4.302960886700909,0.21969099807653258,31.54315886134068,Godrej Consumer
2021-03-31,235.0,47199.0,943.0,19739.0,51027.0,623.0,2995.0,13471.0,1648.0,3383.0,4321.0,2349567819.0,1.0,45996.0,19784.0,391.0,304.0,2847.0,2229.0,7783.0,2116.0,286.0,1012.0,108.0,10490.0,2536.0,7954.0,9517.5,8957.0,-1067.0,-9280.0,-1390.0,2431.5,234.96,11610.0,10598.0,571297.41518985,567919.41518985,48.91640096381137,12.347147908293113,33.85257065032346,435.88100102145046,71.8261553935127,5.578357382638804,0.05286329246021393,0.013922504894231321,38.121382362955394,63.78310148487217,0.1676856263439727,0.10350705966556055,0.21907104615829837,0.1729280807026698,0.2524132533263762,0.23041134011653186,98.12962962962963,0.019880254669646245,11.04662226450999,0.9014051384561115,27.910194174757283,22544.0,6.663907774164942,0.19473432472388905,9.498409331919406,Hind. Unilever
2021-06-30,32.46,681.81,3.47,914.97,183.81,37.58,,1411.32,142.35,249.3,660.24,32460736.0,10.0,3574.14,1169.52,10.22,12.28,328.87,202.76,897.27,87.53,37.53,47.66,6.11,869.89,218.1,651.79,1022.49,863.12,6.94,-1106.43,-236.37,13307.1,3.25,923.66,876.0,43195.82600256,42539.056002560006,46.05488599978348,11.901899758420209,200.55076923076922,242.2476923076923,66.35277466668713,54.93179263436661,3.7231613758834294,0.015070959805725455,265.5753846153846,50.10667693947539,0.9125260755736626,,1.2204976732521526,0.1823627502000481,0.25842860100611614,0.24509392469237357,143.37152209492635,0.004858106878351324,96.41544885177453,19.444752733801206,25.108113804004216,1500.45,6.018652226233454,0.24149026059415693,248.73775216138327,P & G Hygiene
2021-12-31,433.03,3965.59,3185.58,1481.41,5011.61,477.95,1352.24,2223.81,132.07,1066.27,24.24,433033080.0,10.0,6595.74,3205.24,76.07,258.39,252.4,748.85,971.61,33.65,36.04,399.83,156.35,681.53,192.04,489.49,108.26,867.86,-725.33,-154.79,-12.26,296.1,129.92,1237.71,837.88,12822.109498800002,15983.449498800002,12.913727366507503,2.4232989018366404,3.767626231527094,463.55332204433495,78.59059837790353,0.6387614669530522,0.04489261250443469,0.012724168292897986,6.679956896551725,44.32663332795612,0.11128262955199586,0.0498958231399028,0.110477044381741,0.07421305266732771,0.18765293962466684,0.1270335095076519,5.359002238567317,0.7242225970872683,0.3703578471122974,1.3160920342963638,49.941243280078744,3639.9599999999996,3.41373198158065,0.13157886757209958,0.27243390528569367,Varun Beverages
2021-12-31,96.42,1849.96,266.46,6021.29,2994.67,246.23,773.98,4219.25,165.97,1592.65,735.41,96415716.0,10.0,14740.59,5301.26,67.59,408.06,1349.48,1529.94,2902.12,-245.08,-112.38,391.02,201.68,2857.32,738.91,2118.41,1928.4,2236.0,-1920.33,-2019.97,-1704.3,1970.57,96.42,3450.02,3059.0,18999.391747812,18530.441747811998,5.371111398720007,1.2571031246247266,21.970649242895664,115.60647583488903,89.691022700988,17.045498409746518,0.13368325148450638,0.0111493878638646,23.190209500103713,84.97422155635063,1.0883845908815337,0.20210113977101543,1.382386435530811,0.1437127007806336,0.2340489763299841,0.20752222265187487,15.167592225307418,0.13690029696153883,7.369633015764515,4.9222752423472365,88.8147858046635,6991.210000000001,4.389671302546072,0.1516899934127467,8.39150341514674,Nestle India
2022-03-31,27.2,1707.48,83.05,1084.1,962.97,121.84,,1817.02,224.68,357.19,754.71,271985634.0,1.0,5099.78,1664.09,-3.43,43.54,217.05,386.67,1076.72,142.18,26.1,177.3,5.89,1409.01,330.69,1078.32,1088.0,1625.73,-107.64,-1090.6,427.49,1542.25,27.2,1592.2,1414.9,41946.98440365,41275.324403650004,25.923454593424193,8.093549996990067,39.64411764705882,89.97500000000001,38.902366644409824,17.14087246457349,0.30241500613751965,0.025705376979775537,59.76948529411765,25.803300671083143,0.6216247377037839,,0.778388429524737,0.21144441524928526,0.3122095462941539,0.277443340693128,240.22071307300513,0.04787626536306408,17.90195637508433,5.295886683905001,22.697970446857752,1928.11,5.397995464598672,0.31878433971661524,19.575316074653824,Colgate-Palmoliv
2022-03-31,145.5,4746.8,605.4,3225.0,1486.6,95.7,439.0,6701.4,2302.1,2164.3,32.8,727350853.0,2.0,9423.7,3511.9,82.8,18.0,2061.0,652.8,1704.1,61.2,-109.4,288.6,88.0,1011.5,160.6,850.9,,911.3,-245.7,-687.8,-22.2,888.35,72.66,1388.1,1099.5,64614.213026255005,65186.813026255004,46.96117932876234,6.917326848929295,11.710707404349023,210.8289292595651,75.85792807615466,4.213605804098616,0.09426764434351688,0.013182537743399586,12.541976328103496,70.83014484801932,0.17392637409807246,0.06482454937453337,0.19999272423013262,0.0902936214013604,0.1472988316690896,0.11667391788787843,12.494318181818182,0.1237454775872289,2.0018748197288723,6.3390959235840185,4.093523304808653,5508.099999999999,2.5449799011227645,0.09670299351634706,1.5052857614800133,United Spirits
2022-03-31,26.44,3905.57,9.74,1998.96,1904.76,109.89,16.0,3910.06,1254.5,934.41,907.74,264405149.0,1.0,5831.93,1115.57,-22.89,142.02,1973.77,519.36,1181.61,181.79,29.66,216.91,14.78,492.89,127.88,365.01,277.62,899.07,-159.66,-286.43,452.98,1489.55,26.44,724.5799999999999,507.66999999999996,39384.468969295,38486.468969295,53.1155551758191,6.59926799006418,13.805219364599091,174.154447806354,107.89759732610065,8.553040239639827,0.25541287361130877,0.009268046970292432,34.004160363086235,43.80493398734247,0.0928303844598564,0.04088616371715615,0.12879304877275322,0.06258819978977799,0.12424360374695853,0.08705008462035722,34.34844384303112,0.002477104585186711,29.550570962479608,3.061766311766312,4.648808290155441,3254.2499999999995,3.4826789096863258,0.15416337301716584,92.30698151950719,United Breweries
2022-03-31,24.09,2378.45,2178.74,2433.55,1377.43,535.27,2024.11,3078.02,253.85,1251.64,52.29,240868296.0,1.0,13371.62,8549.72,73.96,157.2,746.19,413.56,1097.82,391.93,359.43,170.01,133.46,2145.12,541.93,1603.19,1361.08,1206.09,930.63,-2211.71,-74.99,3206.4,24.09,2448.59,2278.58,77232.01042944001,79358.46042944002,32.40986054400288,5.934842631591386,66.55002075550021,122.82183893731839,48.18030052582663,26.106106436302202,0.23979143888324675,0.020755370744604606,50.06600249066002,64.04345944332513,0.6672896184871012,0.19946773434992174,0.4973675479342018,0.11989497158908195,0.18311842544134518,0.17040418438453978,17.0731305260003,0.9068485852472798,1.0589871118415364,9.707658465402961,52.675280677565496,9379.150000000001,7.493488543031543,0.0901977471690042,0.5535722481801408,Britannia Inds
2022-03-31,44.12,2041.84,223.51,516.41,1270.48,2.63,360.85,1191.92,193.55,328.71,55.6,441150000.0,1.0,2866.87,1028.77,51.73,21.91,41.99,284.89,603.86,40.0,122.94,327.61,3.45,689.06,-161.61,850.68,352.96,595.85,-187.9,-398.07,9.88,447.15,44.12,1020.12,692.51,19726.02225,19893.93225,19.50156084578285,6.9392516054093845,19.28105167724388,90.3992384406165,23.191162364226265,4.94639122755148,0.1559714950451189,0.043119874040576725,13.505213055303718,33.10943693882688,0.4078122303399873,0.2501183437171982,0.29985667707309466,0.2967277902381343,0.35583057480806596,0.2415561221820313,200.72753623188405,0.10714970565111506,4.4947127247092,2.2565250928782823,14.812038233014723,1040.94,3.166742721547869,0.20783990902970836,2.665876247147779,Emami
2022-03-31,176.79,5687.08,560.18,2167.95,1399.0,128.48,5007.08,2057.44,454.55,1237.96,136.18,1767856483.0,1.0,8179.5,3444.55,28.49,85.02,1049.95,680.15,1067.18,146.64,340.87,160.39,18.67,1896.31,463.38,1432.93,919.31,1319.95,-681.7,-634.79,3.46,536.2,176.79,2075.37,1914.98,94792.46461846001,95216.46461846001,45.879271945946996,11.640866143219025,8.105266134962385,208.95856157022456,66.15452115595319,2.566059011751953,0.06555412922550279,0.01511612483208203,7.466202839527123,71.81696124853214,0.2443659221640316,0.1392247146142568,0.29809543823600376,0.1751855247875787,0.25372822299651565,0.23411944495384804,102.56989823245848,0.09553076722369357,3.585332987820679,5.846676197283774,17.994720052799472,4551.030000000001,3.676233480887913,0.16137294455651324,2.3562961905101933,Dabur India
2022-03-31,1232.33,60167.24,311.16,13381.77,23220.61,2466.18,27282.27,22123.44,1952.5,9997.77,3877.94,12323255931.0,1.0,56341.27,26798.98,566.46,864.05,1803.94,3061.99,4402.35,1082.95,2648.74,1652.15,60.53,19829.53,4771.7,15057.83,14171.8,14807.79,-1517.06,-13337.03,-46.3,250.65,1232.33,21542.21,19890.059999999998,308882.409910515,305315.629910515,14.172901940446918,5.4190406057675835,12.21899166619331,1281.1539676060795,20.51314927184063,0.1956439322186669,0.004448781505990192,0.048749218696163214,12.016091469005868,20.859528295579555,0.24524324844620246,0.17023243467575938,0.32231120908794947,0.26726110362794453,0.38235222599703556,0.35302825087187417,328.59838096811495,0.005067787934019734,57.95746455379482,2.426347542118833,28.855964148527526,28900.51,2.8906956251244025,0.26282314899894876,47.58898958735056,ITC
2022-03-31,129.0,2920.0,199.0,1248.0,667.0,27.0,1372.0,2430.0,555.0,1093.0,295.0,1280000000.0,1.0,7500.0,4317.0,86.0,27.0,718.0,372.0,1678.0,-709.0,357.0,97.0,30.0,1413.0,250.0,1163.0,1193.25,656.0,626.0,-1267.0,15.0,503.7,129.28,1540.0,1443.0,64473.6,64377.6,41.803636363636365,8.58368,8.995977722772277,151.58663366336634,55.991690455717965,3.3228523374863244,0.06716,0.017859792977510974,5.074257425742574,99.26575609756098,0.381436536569367,0.18137866500311914,0.4442733990147783,0.15506666666666666,0.20533333333333334,0.1924,48.1,0.06526730075434568,6.724890829694323,11.244377811094452,13.513513513513514,4976.0,4.552607502287283,0.08746666666666666,3.2964824120603016,Marico
2022-03-31,92.16,11669.75,234.9,2229.4,6564.05,39.76,3525.7,4096.7,281.76,1271.94,1328.61,921551715.0,1.0,7932.29,4325.05,-46.4,,725.91,348.41,1099.09,276.54,211.73,141.75,29.78,1151.09,265.34,885.75,557.57,1158.32,-1064.31,-411.35,-317.34,777.4,92.16,1322.62,1180.87,71641.4303241,70547.7203241,53.33937209788148,8.893739427592788,9.611002604166668,218.78489149305557,80.88646232006772,3.5532618120693007,0.09800448546384462,0.012363008237929853,12.56857638888889,61.852669383244695,0.07530664662457033,0.05189304905570175,0.09843199983995746,0.11166384486699302,0.16673873496808614,0.14886873777938023,39.65312290127602,0.019971246166651507,4.9970530451866395,1.208444481684326,28.15264764338444,,,0.14602592693913105,4.9311196253724985,Tata Consumer
2022-03-31,102.26,7748.86,31.45,1000.5,1391.8,78.31,5201.0,2211.96,336.92,790.84,344.97,1022581079.0,1.0,6951.56,3389.47,-2.98,100.67,244.91,347.52,1043.66,93.81,127.39,85.61,7.87,1762.45,283.3,1479.15,,961.28,-968.46,-20.37,-27.55,747.3,102.26,1855.9299999999998,1770.32,76417.48403367,76103.96403367,41.005837522789115,10.947753314891909,14.464600039115979,178.03606102092704,51.6640624683095,4.197464242438836,0.10750105012400094,0.019355814317029277,9.400352043809896,79.49702271970706,0.18839987161067467,0.14392132709445596,0.22458665130788563,0.2127795775336759,0.2669803612426563,0.2546651399110415,224.94536213468868,0.004005797898898501,47.20066124109867,4.994654404368444,20.63267244449721,3738.0299999999997,4.726657731020181,0.13828263008590877,30.565341812400636,Godrej Consumer
2022-03-31,26.73,1960.07,201.57,555.13,820.6,30.28,135.4,1757.22,755.76,539.25,108.89,133673765.0,2.0,2859.28,845.05,3.95,54.9,798.92,141.45,499.4,121.03,11.0,64.88,13.35,335.25,83.09,252.16,40.1,220.79,-108.1,-133.8,-21.11,887.95,13.37,413.48,348.6,11869.561963175,11962.241963175,28.930642263652413,4.183655312937173,18.860134629768137,173.33209424083768,47.08078799175127,5.122825082619903,0.3105502084440838,0.021240086299643152,16.513836948391923,53.77005978531636,0.1269176565331186,0.0612466967200373,0.1592966454484388,0.08819003385467669,0.14460983184577936,0.12191880473405892,26.1123595505618,0.10145460036239179,1.9238786525218687,3.484377284913478,3.7833174552768076,1694.9199999999998,3.1431061659712562,0.0772187403821941,1.0953514907972417,Radico Khaitan
2022-03-31,235.0,48525.0,971.0,20006.0,51034.0,901.0,4122.0,13680.0,1932.0,3890.0,3618.0,2349591262.0,1.0,51193.0,22398.0,19.0,277.0,3329.0,2399.0,8046.0,2260.0,359.0,1025.0,98.0,11739.0,2921.0,8818.0,7990.0,8964.0,-1732.0,-7984.0,-752.0,2048.65,234.96,12862.0,11837.0,481349.01388963,478702.01388963,37.21831860438734,9.350927155853926,37.5297923050732,441.5245148110316,54.58729916080745,4.639946211994148,0.04001816654620749,0.01831927967445547,38.1511746680286,53.698215528781795,0.18084495488105004,0.1126526649292248,0.23802055056202368,0.17225011232004375,0.25124528744164243,0.23122301877209775,120.78571428571429,0.019913863822805578,12.03180542563143,1.0031155700121488,26.497412008281575,25985.0,6.679948586118252,0.17510206473541304,9.231719876416065,Hind. Unilever
2022-06-30,32.46,705.11,5.1,939.9,163.68,43.88,,1475.01,192.08,234.02,639.25,32460736.0,10.0,3900.92,1565.79,6.5,12.17,265.86,215.47,929.59,86.89,22.56,52.88,11.19,790.14,214.39,575.75,519.36,573.1,-26.85,-568.94,-22.69,13369.15,3.25,854.21,801.33,43397.24486943999,42763.09486943999,50.061571357675504,10.962310139515804,177.15384615384616,249.4169230769231,75.46632653061224,53.60161546005761,3.4271787168155203,0.013250943115594197,176.33846153846156,75.81528092828475,0.7806038748864514,,1.078985282830867,0.1475933882263671,0.21897654912174563,0.20542077253570953,71.6112600536193,0.006914597936467046,52.43769183548189,23.83260019550342,20.308829654310703,1837.3200000000002,7.851123835569609,0.14691406129836038,112.37254901960786,P & G Hygiene
2022-12-31,96.42,2362.75,270.52,6249.05,3043.7,358.36,777.54,4799.14,191.89,1928.77,945.55,96415716.0,10.0,16896.96,6660.42,250.27,572.61,1603.48,1635.46,3192.15,-223.18,107.26,403.01,154.57,3255.97,865.45,2390.52,2121.24,2737.43,-391.73,-2122.74,222.96,1960.6,96.42,3813.55,3410.54,18903.26527896,18228.23527896,4.779860046140735,1.07878785763593,24.79278158058494,120.92477079444099,79.07946890216354,16.213386117000027,0.11603270647501089,0.012645507283782996,28.39068657954781,69.05785791782803,0.9720840771479808,0.20455239723477933,1.2494239272591392,0.1414763365717857,0.22569444444444448,0.2018434085184554,22.064695607168275,0.1100045950462961,8.971159048672046,5.551453822650064,88.05544843399865,8586.24,4.451666087713932,0.1620072486411757,10.119140913795652,Nestle India
2022-12-31,649.55,4867.85,3594.96,1956.58,5751.87,539.95,1354.32,3422.8,150.24,1426.15,47.49,649549620.0,10.0,10595.83,5579.49,302.35,388.97,388.08,939.03,1333.44,44.81,99.39,483.13,156.12,1684.5,414.3,1270.2,227.34,1558.79,-1509.31,-26.23,23.24,661.28,129.91,2323.75,1840.62,42953.41727136,46500.88727136,20.01114029967079,4.388602617384386,9.777538295743208,687.0209414209837,67.63256558022358,0.962532522854772,0.0624094573053739,0.014785776517879276,11.998999307212685,55.11126245356976,0.23021713125747634,0.10451852113945102,0.20199158066625986,0.11987734797557152,0.2193079730422251,0.17371173376696303,11.789777094542659,0.6515677674266864,0.6194882540495005,1.8421539429785443,70.52602502662407,6054.19,4.2451284927952875,0.14711353428660143,0.433604268197699,Varun Beverages
2023-03-31,44.12,2219.58,20.53,467.14,1088.2,1.7,391.56,1269.91,259.7,292.09,95.8,441150000.0,1.0,2906.83,1014.69,-33.12,21.48,48.45,303.85,635.69,72.11,48.0,215.38,3.73,606.33,32.83,573.5,352.96,730.96,-105.59,-612.17,13.2,358.55,44.12,825.44,610.0600000000001,15817.43325,15742.163250000001,19.07123867270789,5.415577536354036,12.998640072529465,94.42779691749773,27.58365475152572,3.7970810683348657,0.12334742657809367,0.03625335398836833,16.567543064369904,21.641712268797193,0.25334629146971777,0.1688125136139124,0.26707468162137793,0.19729395939907046,0.2839656945882628,0.20987123429990748,163.5549597855228,0.009069222953571588,34.024732069249794,2.671227715493475,11.193030419715056,1117.74,3.826697250847342,0.2514629338489007,35.60448124695567,Emami
2023-03-31,129.0,3548.0,166.0,1246.0,704.0,32.0,1825.0,2528.0,838.0,895.0,149.0,1290000000.0,1.0,7478.0,3786.0,-176.0,29.0,760.0,409.0,1897.0,-888.0,328.0,109.0,36.0,1492.0,313.0,1179.0,580.5,1002.0,-346.0,-676.0,-20.0,479.8,129.31,1637.0,1528.0,61894.2,61911.2,37.819914477703115,8.279112062048675,9.117624313664836,156.4379398345062,52.62335708227312,3.0670309293741314,0.06416154051885531,0.019002968557033838,7.748820663521769,61.9190998003992,0.32064182757682896,0.16990920881971466,0.3976060369502992,0.15766247659802085,0.2189087991441562,0.2043327092805563,42.44444444444444,0.04514549904813707,8.103960396039604,10.622159090909092,8.9236276849642,4751.0,5.308379888268156,0.1339930462690559,6.036144578313253,Marico
2023-03-31,26.44,3934.82,15.62,2294.35,1843.12,77.08,15.7,4335.33,1407.07,1425.97,394.95,264405149.0,1.0,7491.71,1686.34,51.4,219.34,2894.82,591.44,1353.05,183.86,16.15,210.32,4.64,415.45,111.99,303.46,198.3,-120.65,-120.45,-291.76,-532.86,1424.45,26.44,630.41,420.09,37663.191449305,37283.861449305004,59.14224306293524,4.976682419541734,11.477307110438728,175.26072617246595,124.11012324523827,8.127605260509219,0.1901368312441352,0.008057360462240674,-4.5631618759455375,-312.16293410692083,0.07660693819643244,0.032207120675345514,0.10563305908149101,0.040506106082589956,0.0841476778999721,0.05607398043971269,90.53663793103448,0.0039431897931466245,31.115992102665352,4.06468922262251,5.324333544173354,4749.1,3.3304347216280847,-0.016104467471378364,-7.7240717029449435,United Breweries
